,Years,Timesteps,Region,Carrier,Value
606,Y25,7,reg1,Exported_energy,0.0
607,Y25,8,reg1,Exported_energy,0.0
608,Y25,9,reg1,Exported_energy,0.0
609,Y25,10,reg1,Exported_energy,0.0
610,Y25,11,reg1,Exported_energy,0.0
611,Y25,12,reg1,Exported_energy,0.0
612,Y25,13,reg1,Exported_energy,0.0
613,Y25,14,reg1,Exported_energy,0.0
614,Y25,15,reg1,Exported_energy,0.0
615,Y25,16,reg1,Exported_energy,0.0
616,Y25,17,reg1,Exported_energy,0.0
617,Y25,18,reg1,Exported_energy,0.0
618,Y25,19,reg1,Exported_energy,0.0
619,Y25,20,reg1,Exported_energy,0.0
620,Y25,21,reg1,Exported_energy,0.0
621,Y25,22,reg1,Exported_energy,0.0
622,Y25,23,reg1,Exported_energy,0.0
623,Y25,24,reg1,Exported_energy,0.0
624,Y26,1,reg1,Exported_energy,0.0
625,Y26,2,reg1,Exported_energy,0.0
626,Y26,3,reg1,Exported_energy,0.0
627,Y26,4,reg1,Exported_energy,0.0
628,Y26,5,reg1,Exported_energy,0.0
629,Y26,6,reg1,Exported_energy,0.0
630,Y26,7,reg1,Exported_energy,0.0
631,Y26,8,reg1,Exported_energy,0.0
632,Y26,9,reg1,Exported_energy,0.0
633,Y26,10,reg1,Exported_energy,0.0
634,Y26,11,reg1,Exported_energy,0.0
635,Y26,12,reg1,Exported_energy,0.0
636,Y26,13,reg1,Exported_energy,0.0
637,Y26,14,reg1,Exported_energy,0.0
638,Y26,15,reg1,Exported_energy,0.0
639,Y26,16,reg1,Exported_energy,0.0
640,Y26,17,reg1,Exported_energy,0.0
641,Y26,18,reg1,Exported_energy,0.0
642,Y26,19,reg1,Exported_energy,0.0
643,Y26,20,reg1,Exported_energy,0.0
644,Y26,21,reg1,Exported_energy,0.0
645,Y26,22,reg1,Exported_energy,0.0
646,Y26,23,reg1,Exported_energy,0.0
647,Y26,24,reg1,Exported_energy,0.0
648,Y27,1,reg1,Exported_energy,0.0
649,Y27,2,reg1,Exported_energy,0.0
650,Y27,3,reg1,Exported_energy,0.0
651,Y27,4,reg1,Exported_energy,0.0
652,Y27,5,reg1,Exported_energy,0.0
653,Y27,6,reg1,Exported_energy,0.0
654,Y27,7,reg1,Exported_energy,0.0
655,Y27,8,reg1,Exported_energy,0.0
656,Y27,9,reg1,Exported_energy,0.0
657,Y27,10,reg1,Exported_energy,0.0
658,Y27,11,reg1,Exported_energy,0.0
659,Y27,12,reg1,Exported_energy,0.0
660,Y27,13,reg1,Exported_energy,0.0
661,Y27,14,reg1,Exported_energy,0.0
662,Y27,15,reg1,Exported_energy,0.0
663,Y27,16,reg1,Exported_energy,0.0
664,Y27,17,reg1,Exported_energy,0.0
665,Y27,18,reg1,Exported_energy,0.0
666,Y27,19,reg1,Exported_energy,0.0
667,Y27,20,reg1,Exported_energy,0.0
668,Y27,21,reg1,Exported_energy,0.0
669,Y27,22,reg1,Exported_energy,0.0
670,Y27,23,reg1,Exported_energy,0.0
671,Y27,24,reg1,Exported_energy,0.0
672,Y28,1,reg1,Exported_energy,0.0
673,Y28,2,reg1,Exported_energy,0.0
674,Y28,3,reg1,Exported_energy,0.0
675,Y28,4,reg1,Exported_energy,0.0
676,Y28,5,reg1,Exported_energy,0.0
677,Y28,6,reg1,Exported_energy,0.0
678,Y28,7,reg1,Exported_energy,0.0
679,Y28,8,reg1,Exported_energy,0.0
680,Y28,9,reg1,Exported_energy,0.0
681,Y28,10,reg1,Exported_energy,0.0
682,Y28,11,reg1,Exported_energy,0.0
683,Y28,12,reg1,Exported_energy,0.0
684,Y28,13,reg1,Exported_energy,0.0
685,Y28,14,reg1,Exported_energy,0.0
686,Y28,15,reg1,Exported_energy,0.0
687,Y28,16,reg1,Exported_energy,0.0
688,Y28,17,reg1,Exported_energy,0.0
689,Y28,18,reg1,Exported_energy,0.0
690,Y28,19,reg1,Exported_energy,0.0
691,Y28,20,reg1,Exported_energy,0.0
692,Y28,21,reg1,Exported_energy,0.0
693,Y28,22,reg1,Exported_energy,0.0
694,Y28,23,reg1,Exported_energy,0.0
695,Y28,24,reg1,Exported_energy,0.0
696,Y29,1,reg1,Exported_energy,0.0
697,Y29,2,reg1,Exported_energy,0.0
698,Y29,3,reg1,Exported_energy,0.0
699,Y29,4,reg1,Exported_energy,0.0
700,Y29,5,reg1,Exported_energy,0.0
701,Y29,6,reg1,Exported_energy,0.0
702,Y29,7,reg1,Exported_energy,0.0
703,Y29,8,reg1,Exported_energy,0.0
704,Y29,9,reg1,Exported_energy,0.0
705,Y29,10,reg1,Exported_energy,0.0
706,Y29,11,reg1,Exported_energy,0.0
707,Y29,12,reg1,Exported_energy,0.0
708,Y29,13,reg1,Exported_energy,0.0
709,Y29,14,reg1,Exported_energy,0.0
710,Y29,15,reg1,Exported_energy,0.0
711,Y29,16,reg1,Exported_energy,0.0
712,Y29,17,reg1,Exported_energy,0.0
713,Y29,18,reg1,Exported_energy,0.0
714,Y29,19,reg1,Exported_energy,0.0
715,Y29,20,reg1,Exported_energy,0.0
716,Y29,21,reg1,Exported_energy,0.0
717,Y29,22,reg1,Exported_energy,0.0
718,Y29,23,reg1,Exported_energy,0.0
719,Y29,24,reg1,Exported_energy,0.0
720,Y30,1,reg1,Exported_energy,0.0
721,Y30,2,reg1,Exported_energy,0.0
722,Y30,3,reg1,Exported_energy,0.0
723,Y30,4,reg1,Exported_energy,0.0
724,Y30,5,reg1,Exported_energy,0.0
725,Y30,6,reg1,Exported_energy,0.0
726,Y30,7,reg1,Exported_energy,0.0
727,Y30,8,reg1,Exported_energy,0.0
728,Y30,9,reg1,Exported_energy,0.0
729,Y30,10,reg1,Exported_energy,0.0
730,Y30,11,reg1,Exported_energy,0.0
731,Y30,12,reg1,Exported_energy,0.0
732,Y30,13,reg1,Exported_energy,0.0
733,Y30,14,reg1,Exported_energy,0.0
734,Y30,15,reg1,Exported_energy,0.0
735,Y30,16,reg1,Exported_energy,0.0
736,Y30,17,reg1,Exported_energy,0.0
737,Y30,18,reg1,Exported_energy,0.0
738,Y30,19,reg1,Exported_energy,0.0
739,Y30,20,reg1,Exported_energy,0.0
740,Y30,21,reg1,Exported_energy,0.0
741,Y30,22,reg1,Exported_energy,0.0
742,Y30,23,reg1,Exported_energy,0.0
743,Y30,24,reg1,Exported_energy,0.0
744,Y0,1,reg1,Services_sector_energy,0.0
745,Y0,2,reg1,Services_sector_energy,0.0
746,Y0,3,reg1,Services_sector_energy,0.0
747,Y0,4,reg1,Services_sector_energy,0.0
748,Y0,5,reg1,Services_sector_energy,0.0
749,Y0,6,reg1,Services_sector_energy,0.0
750,Y0,7,reg1,Services_sector_energy,0.0
751,Y0,8,reg1,Services_sector_energy,0.0
752,Y0,9,reg1,Services_sector_energy,0.0
753,Y0,10,reg1,Services_sector_energy,0.0
754,Y0,11,reg1,Services_sector_energy,0.0
755,Y0,12,reg1,Services_sector_energy,0.0
756,Y0,13,reg1,Services_sector_energy,0.0
757,Y0,14,reg1,Services_sector_energy,0.0
758,Y0,15,reg1,Services_sector_energy,0.0
759,Y0,16,reg1,Services_sector_energy,0.0
760,Y0,17,reg1,Services_sector_energy,0.0
761,Y0,18,reg1,Services_sector_energy,0.0
762,Y0,19,reg1,Services_sector_energy,0.0
763,Y0,20,reg1,Services_sector_energy,0.0
764,Y0,21,reg1,Services_sector_energy,0.0
765,Y0,22,reg1,Services_sector_energy,0.0
766,Y0,23,reg1,Services_sector_energy,0.0
767,Y0,24,reg1,Services_sector_energy,0.0
768,Y1,1,reg1,Services_sector_energy,0.0
769,Y1,2,reg1,Services_sector_energy,0.0
770,Y1,3,reg1,Services_sector_energy,0.0
771,Y1,4,reg1,Services_sector_energy,0.0
772,Y1,5,reg1,Services_sector_energy,0.0
773,Y1,6,reg1,Services_sector_energy,0.0
774,Y1,7,reg1,Services_sector_energy,0.0
775,Y1,8,reg1,Services_sector_energy,0.0
776,Y1,9,reg1,Services_sector_energy,0.0
777,Y1,10,reg1,Services_sector_energy,0.0
778,Y1,11,reg1,Services_sector_energy,0.0
779,Y1,12,reg1,Services_sector_energy,0.0
780,Y1,13,reg1,Services_sector_energy,0.0
781,Y1,14,reg1,Services_sector_energy,0.0
782,Y1,15,reg1,Services_sector_energy,0.0
783,Y1,16,reg1,Services_sector_energy,0.0
784,Y1,17,reg1,Services_sector_energy,0.0
785,Y1,18,reg1,Services_sector_energy,0.0
786,Y1,19,reg1,Services_sector_energy,0.0
787,Y1,20,reg1,Services_sector_energy,0.0
788,Y1,21,reg1,Services_sector_energy,0.0
789,Y1,22,reg1,Services_sector_energy,0.0
790,Y1,23,reg1,Services_sector_energy,0.0
791,Y1,24,reg1,Services_sector_energy,0.0
792,Y2,1,reg1,Services_sector_energy,0.0
793,Y2,2,reg1,Services_sector_energy,0.0
794,Y2,3,reg1,Services_sector_energy,0.0
795,Y2,4,reg1,Services_sector_energy,0.0
796,Y2,5,reg1,Services_sector_energy,0.0
797,Y2,6,reg1,Services_sector_energy,0.0
798,Y2,7,reg1,Services_sector_energy,0.0
799,Y2,8,reg1,Services_sector_energy,0.0
800,Y2,9,reg1,Services_sector_energy,0.0
801,Y2,10,reg1,Services_sector_energy,0.0
802,Y2,11,reg1,Services_sector_energy,0.0
803,Y2,12,reg1,Services_sector_energy,0.0
804,Y2,13,reg1,Services_sector_energy,0.0
805,Y2,14,reg1,Services_sector_energy,0.0
806,Y2,15,reg1,Services_sector_energy,0.0
807,Y2,16,reg1,Services_sector_energy,0.0
808,Y2,17,reg1,Services_sector_energy,0.0
809,Y2,18,reg1,Services_sector_energy,0.0
810,Y2,19,reg1,Services_sector_energy,0.0
811,Y2,20,reg1,Services_sector_energy,0.0
812,Y2,21,reg1,Services_sector_energy,0.0
813,Y2,22,reg1,Services_sector_energy,0.0
814,Y2,23,reg1,Services_sector_energy,0.0
815,Y2,24,reg1,Services_sector_energy,0.0
816,Y3,1,reg1,Services_sector_energy,0.0
817,Y3,2,reg1,Services_sector_energy,0.0
818,Y3,3,reg1,Services_sector_energy,0.0
819,Y3,4,reg1,Services_sector_energy,0.0
820,Y3,5,reg1,Services_sector_energy,0.0
821,Y3,6,reg1,Services_sector_energy,0.0
822,Y3,7,reg1,Services_sector_energy,0.0
823,Y3,8,reg1,Services_sector_energy,0.0
824,Y3,9,reg1,Services_sector_energy,0.0
825,Y3,10,reg1,Services_sector_energy,0.0
826,Y3,11,reg1,Services_sector_energy,0.0
827,Y3,12,reg1,Services_sector_energy,0.0
828,Y3,13,reg1,Services_sector_energy,0.0
829,Y3,14,reg1,Services_sector_energy,0.0
830,Y3,15,reg1,Services_sector_energy,0.0
831,Y3,16,reg1,Services_sector_energy,0.0
832,Y3,17,reg1,Services_sector_energy,0.0
833,Y3,18,reg1,Services_sector_energy,0.0
834,Y3,19,reg1,Services_sector_energy,0.0
835,Y3,20,reg1,Services_sector_energy,0.0
836,Y3,21,reg1,Services_sector_energy,0.0
837,Y3,22,reg1,Services_sector_energy,0.0
838,Y3,23,reg1,Services_sector_energy,0.0
839,Y3,24,reg1,Services_sector_energy,0.0
840,Y4,1,reg1,Services_sector_energy,0.0
841,Y4,2,reg1,Services_sector_energy,0.0
842,Y4,3,reg1,Services_sector_energy,0.0
843,Y4,4,reg1,Services_sector_energy,0.0
844,Y4,5,reg1,Services_sector_energy,0.0
845,Y4,6,reg1,Services_sector_energy,0.0
846,Y4,7,reg1,Services_sector_energy,0.0
847,Y4,8,reg1,Services_sector_energy,0.0
848,Y4,9,reg1,Services_sector_energy,0.0
849,Y4,10,reg1,Services_sector_energy,0.0
850,Y4,11,reg1,Services_sector_energy,0.0
851,Y4,12,reg1,Services_sector_energy,0.0
852,Y4,13,reg1,Services_sector_energy,0.0
853,Y4,14,reg1,Services_sector_energy,0.0
854,Y4,15,reg1,Services_sector_energy,0.0
855,Y4,16,reg1,Services_sector_energy,0.0
856,Y4,17,reg1,Services_sector_energy,0.0
857,Y4,18,reg1,Services_sector_energy,0.0
858,Y4,19,reg1,Services_sector_energy,0.0
859,Y4,20,reg1,Services_sector_energy,0.0
860,Y4,21,reg1,Services_sector_energy,0.0
861,Y4,22,reg1,Services_sector_energy,0.0
862,Y4,23,reg1,Services_sector_energy,0.0
863,Y4,24,reg1,Services_sector_energy,0.0
864,Y5,1,reg1,Services_sector_energy,0.0
865,Y5,2,reg1,Services_sector_energy,0.0
866,Y5,3,reg1,Services_sector_energy,0.0
867,Y5,4,reg1,Services_sector_energy,0.0
868,Y5,5,reg1,Services_sector_energy,0.0
869,Y5,6,reg1,Services_sector_energy,0.0
870,Y5,7,reg1,Services_sector_energy,0.0
871,Y5,8,reg1,Services_sector_energy,0.0
872,Y5,9,reg1,Services_sector_energy,0.0
873,Y5,10,reg1,Services_sector_energy,0.0
874,Y5,11,reg1,Services_sector_energy,0.0
875,Y5,12,reg1,Services_sector_energy,0.0
876,Y5,13,reg1,Services_sector_energy,0.0
877,Y5,14,reg1,Services_sector_energy,0.0
878,Y5,15,reg1,Services_sector_energy,0.0
879,Y5,16,reg1,Services_sector_energy,0.0
880,Y5,17,reg1,Services_sector_energy,0.0
881,Y5,18,reg1,Services_sector_energy,0.0
882,Y5,19,reg1,Services_sector_energy,0.0
883,Y5,20,reg1,Services_sector_energy,0.0
884,Y5,21,reg1,Services_sector_energy,0.0
885,Y5,22,reg1,Services_sector_energy,0.0
886,Y5,23,reg1,Services_sector_energy,0.0
887,Y5,24,reg1,Services_sector_energy,0.0
888,Y6,1,reg1,Services_sector_energy,0.0
889,Y6,2,reg1,Services_sector_energy,0.0
890,Y6,3,reg1,Services_sector_energy,0.0
891,Y6,4,reg1,Services_sector_energy,0.0
892,Y6,5,reg1,Services_sector_energy,0.0
893,Y6,6,reg1,Services_sector_energy,0.0
894,Y6,7,reg1,Services_sector_energy,0.0
895,Y6,8,reg1,Services_sector_energy,0.0
896,Y6,9,reg1,Services_sector_energy,0.0
897,Y6,10,reg1,Services_sector_energy,0.0
898,Y6,11,reg1,Services_sector_energy,0.0
899,Y6,12,reg1,Services_sector_energy,0.0
900,Y6,13,reg1,Services_sector_energy,0.0
901,Y6,14,reg1,Services_sector_energy,0.0
902,Y6,15,reg1,Services_sector_energy,0.0
903,Y6,16,reg1,Services_sector_energy,0.0
904,Y6,17,reg1,Services_sector_energy,0.0
905,Y6,18,reg1,Services_sector_energy,0.0
906,Y6,19,reg1,Services_sector_energy,0.0
907,Y6,20,reg1,Services_sector_energy,0.0
908,Y6,21,reg1,Services_sector_energy,0.0
909,Y6,22,reg1,Services_sector_energy,0.0
910,Y6,23,reg1,Services_sector_energy,0.0
911,Y6,24,reg1,Services_sector_energy,0.0
912,Y7,1,reg1,Services_sector_energy,0.0
913,Y7,2,reg1,Services_sector_energy,0.0
914,Y7,3,reg1,Services_sector_energy,0.0
915,Y7,4,reg1,Services_sector_energy,0.0
916,Y7,5,reg1,Services_sector_energy,0.0
917,Y7,6,reg1,Services_sector_energy,0.0
918,Y7,7,reg1,Services_sector_energy,0.0
919,Y7,8,reg1,Services_sector_energy,0.0
920,Y7,9,reg1,Services_sector_energy,0.0
921,Y7,10,reg1,Services_sector_energy,0.0
922,Y7,11,reg1,Services_sector_energy,0.0
923,Y7,12,reg1,Services_sector_energy,0.0
924,Y7,13,reg1,Services_sector_energy,0.0
925,Y7,14,reg1,Services_sector_energy,0.0
926,Y7,15,reg1,Services_sector_energy,0.0
927,Y7,16,reg1,Services_sector_energy,0.0
928,Y7,17,reg1,Services_sector_energy,0.0
929,Y7,18,reg1,Services_sector_energy,0.0
930,Y7,19,reg1,Services_sector_energy,0.0
931,Y7,20,reg1,Services_sector_energy,0.0
932,Y7,21,reg1,Services_sector_energy,0.0
933,Y7,22,reg1,Services_sector_energy,0.0
934,Y7,23,reg1,Services_sector_energy,0.0
935,Y7,24,reg1,Services_sector_energy,0.0
936,Y8,1,reg1,Services_sector_energy,0.0
937,Y8,2,reg1,Services_sector_energy,0.0
938,Y8,3,reg1,Services_sector_energy,0.0
939,Y8,4,reg1,Services_sector_energy,0.0
940,Y8,5,reg1,Services_sector_energy,0.0
941,Y8,6,reg1,Services_sector_energy,0.0
942,Y8,7,reg1,Services_sector_energy,0.0
943,Y8,8,reg1,Services_sector_energy,0.0
944,Y8,9,reg1,Services_sector_energy,0.0
945,Y8,10,reg1,Services_sector_energy,0.0
946,Y8,11,reg1,Services_sector_energy,0.0
947,Y8,12,reg1,Services_sector_energy,0.0
948,Y8,13,reg1,Services_sector_energy,0.0
949,Y8,14,reg1,Services_sector_energy,0.0
950,Y8,15,reg1,Services_sector_energy,0.0
951,Y8,16,reg1,Services_sector_energy,0.0
952,Y8,17,reg1,Services_sector_energy,0.0
953,Y8,18,reg1,Services_sector_energy,0.0
954,Y8,19,reg1,Services_sector_energy,0.0
955,Y8,20,reg1,Services_sector_energy,0.0
956,Y8,21,reg1,Services_sector_energy,0.0
957,Y8,22,reg1,Services_sector_energy,0.0
958,Y8,23,reg1,Services_sector_energy,0.0
959,Y8,24,reg1,Services_sector_energy,0.0
960,Y9,1,reg1,Services_sector_energy,0.0
961,Y9,2,reg1,Services_sector_energy,0.0
962,Y9,3,reg1,Services_sector_energy,0.0
963,Y9,4,reg1,Services_sector_energy,0.0
964,Y9,5,reg1,Services_sector_energy,0.0
965,Y9,6,reg1,Services_sector_energy,0.0
966,Y9,7,reg1,Services_sector_energy,0.0
967,Y9,8,reg1,Services_sector_energy,0.0
968,Y9,9,reg1,Services_sector_energy,0.0
969,Y9,10,reg1,Services_sector_energy,0.0
970,Y9,11,reg1,Services_sector_energy,0.0
971,Y9,12,reg1,Services_sector_energy,0.0
972,Y9,13,reg1,Services_sector_energy,0.0
973,Y9,14,reg1,Services_sector_energy,0.0
974,Y9,15,reg1,Services_sector_energy,0.0
975,Y9,16,reg1,Services_sector_energy,0.0
976,Y9,17,reg1,Services_sector_energy,0.0
977,Y9,18,reg1,Services_sector_energy,0.0
978,Y9,19,reg1,Services_sector_energy,0.0
979,Y9,20,reg1,Services_sector_energy,0.0
980,Y9,21,reg1,Services_sector_energy,0.0
981,Y9,22,reg1,Services_sector_energy,0.0
982,Y9,23,reg1,Services_sector_energy,0.0
983,Y9,24,reg1,Services_sector_energy,0.0
984,Y10,1,reg1,Services_sector_energy,0.0
985,Y10,2,reg1,Services_sector_energy,0.0
986,Y10,3,reg1,Services_sector_energy,0.0
987,Y10,4,reg1,Services_sector_energy,0.0
988,Y10,5,reg1,Services_sector_energy,0.0
989,Y10,6,reg1,Services_sector_energy,0.0
990,Y10,7,reg1,Services_sector_energy,0.0
991,Y10,8,reg1,Services_sector_energy,0.0
992,Y10,9,reg1,Services_sector_energy,0.0
993,Y10,10,reg1,Services_sector_energy,0.0
994,Y10,11,reg1,Services_sector_energy,0.0
995,Y10,12,reg1,Services_sector_energy,0.0
996,Y10,13,reg1,Services_sector_energy,0.0
997,Y10,14,reg1,Services_sector_energy,0.0
998,Y10,15,reg1,Services_sector_energy,0.0
999,Y10,16,reg1,Services_sector_energy,0.0
1000,Y10,17,reg1,Services_sector_energy,0.0
1001,Y10,18,reg1,Services_sector_energy,0.0
1002,Y10,19,reg1,Services_sector_energy,0.0
1003,Y10,20,reg1,Services_sector_energy,0.0
1004,Y10,21,reg1,Services_sector_energy,0.0
1005,Y10,22,reg1,Services_sector_energy,0.0
1006,Y10,23,reg1,Services_sector_energy,0.0
1007,Y10,24,reg1,Services_sector_energy,0.0
1008,Y11,1,reg1,Services_sector_energy,0.0
1009,Y11,2,reg1,Services_sector_energy,0.0
1010,Y11,3,reg1,Services_sector_energy,0.0
1011,Y11,4,reg1,Services_sector_energy,0.0
1012,Y11,5,reg1,Services_sector_energy,0.0
1013,Y11,6,reg1,Services_sector_energy,0.0
1014,Y11,7,reg1,Services_sector_energy,0.0
1015,Y11,8,reg1,Services_sector_energy,0.0
1016,Y11,9,reg1,Services_sector_energy,0.0
1017,Y11,10,reg1,Services_sector_energy,0.0
1018,Y11,11,reg1,Services_sector_energy,0.0
1019,Y11,12,reg1,Services_sector_energy,0.0
1020,Y11,13,reg1,Services_sector_energy,0.0
1021,Y11,14,reg1,Services_sector_energy,0.0
1022,Y11,15,reg1,Services_sector_energy,0.0
1023,Y11,16,reg1,Services_sector_energy,0.0
1024,Y11,17,reg1,Services_sector_energy,0.0
1025,Y11,18,reg1,Services_sector_energy,0.0
1026,Y11,19,reg1,Services_sector_energy,0.0
1027,Y11,20,reg1,Services_sector_energy,0.0
1028,Y11,21,reg1,Services_sector_energy,0.0
1029,Y11,22,reg1,Services_sector_energy,0.0
1030,Y11,23,reg1,Services_sector_energy,0.0
1031,Y11,24,reg1,Services_sector_energy,0.0
1032,Y12,1,reg1,Services_sector_energy,0.0
1033,Y12,2,reg1,Services_sector_energy,0.0
1034,Y12,3,reg1,Services_sector_energy,0.0
1035,Y12,4,reg1,Services_sector_energy,0.0
1036,Y12,5,reg1,Services_sector_energy,0.0
1037,Y12,6,reg1,Services_sector_energy,0.0
1038,Y12,7,reg1,Services_sector_energy,0.0
1039,Y12,8,reg1,Services_sector_energy,0.0
1040,Y12,9,reg1,Services_sector_energy,0.0
1041,Y12,10,reg1,Services_sector_energy,0.0
1042,Y12,11,reg1,Services_sector_energy,0.0
1043,Y12,12,reg1,Services_sector_energy,0.0
1044,Y12,13,reg1,Services_sector_energy,0.0
1045,Y12,14,reg1,Services_sector_energy,0.0
1046,Y12,15,reg1,Services_sector_energy,0.0
1047,Y12,16,reg1,Services_sector_energy,0.0
1048,Y12,17,reg1,Services_sector_energy,0.0
1049,Y12,18,reg1,Services_sector_energy,0.0
1050,Y12,19,reg1,Services_sector_energy,0.0
1051,Y12,20,reg1,Services_sector_energy,0.0
1052,Y12,21,reg1,Services_sector_energy,0.0
1053,Y12,22,reg1,Services_sector_energy,0.0
1054,Y12,23,reg1,Services_sector_energy,0.0
1055,Y12,24,reg1,Services_sector_energy,0.0
1056,Y13,1,reg1,Services_sector_energy,0.0
1057,Y13,2,reg1,Services_sector_energy,0.0
1058,Y13,3,reg1,Services_sector_energy,0.0
1059,Y13,4,reg1,Services_sector_energy,0.0
1060,Y13,5,reg1,Services_sector_energy,0.0
1061,Y13,6,reg1,Services_sector_energy,0.0
1062,Y13,7,reg1,Services_sector_energy,0.0
1063,Y13,8,reg1,Services_sector_energy,0.0
1064,Y13,9,reg1,Services_sector_energy,0.0
1065,Y13,10,reg1,Services_sector_energy,0.0
1066,Y13,11,reg1,Services_sector_energy,0.0
1067,Y13,12,reg1,Services_sector_energy,0.0
1068,Y13,13,reg1,Services_sector_energy,0.0
1069,Y13,14,reg1,Services_sector_energy,0.0
1070,Y13,15,reg1,Services_sector_energy,0.0
1071,Y13,16,reg1,Services_sector_energy,0.0
1072,Y13,17,reg1,Services_sector_energy,0.0
1073,Y13,18,reg1,Services_sector_energy,0.0
1074,Y13,19,reg1,Services_sector_energy,0.0
1075,Y13,20,reg1,Services_sector_energy,0.0
1076,Y13,21,reg1,Services_sector_energy,0.0
1077,Y13,22,reg1,Services_sector_energy,0.0
1078,Y13,23,reg1,Services_sector_energy,0.0
1079,Y13,24,reg1,Services_sector_energy,0.0
1080,Y14,1,reg1,Services_sector_energy,0.0
1081,Y14,2,reg1,Services_sector_energy,0.0
1082,Y14,3,reg1,Services_sector_energy,0.0
1083,Y14,4,reg1,Services_sector_energy,0.0
1084,Y14,5,reg1,Services_sector_energy,0.0
1085,Y14,6,reg1,Services_sector_energy,0.0
1086,Y14,7,reg1,Services_sector_energy,0.0
1087,Y14,8,reg1,Services_sector_energy,0.0
1088,Y14,9,reg1,Services_sector_energy,0.0
1089,Y14,10,reg1,Services_sector_energy,0.0
1090,Y14,11,reg1,Services_sector_energy,0.0
1091,Y14,12,reg1,Services_sector_energy,0.0
1092,Y14,13,reg1,Services_sector_energy,0.0
1093,Y14,14,reg1,Services_sector_energy,0.0
1094,Y14,15,reg1,Services_sector_energy,0.0
1095,Y14,16,reg1,Services_sector_energy,0.0
1096,Y14,17,reg1,Services_sector_energy,0.0
1097,Y14,18,reg1,Services_sector_energy,0.0
1098,Y14,19,reg1,Services_sector_energy,0.0
1099,Y14,20,reg1,Services_sector_energy,0.0
1100,Y14,21,reg1,Services_sector_energy,0.0
1101,Y14,22,reg1,Services_sector_energy,0.0
1102,Y14,23,reg1,Services_sector_energy,0.0
1103,Y14,24,reg1,Services_sector_energy,0.0
1104,Y15,1,reg1,Services_sector_energy,0.0
1105,Y15,2,reg1,Services_sector_energy,0.0
1106,Y15,3,reg1,Services_sector_energy,0.0
1107,Y15,4,reg1,Services_sector_energy,0.0
1108,Y15,5,reg1,Services_sector_energy,0.0
1109,Y15,6,reg1,Services_sector_energy,0.0
1110,Y15,7,reg1,Services_sector_energy,0.0
1111,Y15,8,reg1,Services_sector_energy,0.0
1112,Y15,9,reg1,Services_sector_energy,0.0
1113,Y15,10,reg1,Services_sector_energy,0.0
1114,Y15,11,reg1,Services_sector_energy,0.0
1115,Y15,12,reg1,Services_sector_energy,0.0
1116,Y15,13,reg1,Services_sector_energy,0.0
1117,Y15,14,reg1,Services_sector_energy,0.0
1118,Y15,15,reg1,Services_sector_energy,0.0
1119,Y15,16,reg1,Services_sector_energy,0.0
1120,Y15,17,reg1,Services_sector_energy,0.0
1121,Y15,18,reg1,Services_sector_energy,0.0
1122,Y15,19,reg1,Services_sector_energy,0.0
1123,Y15,20,reg1,Services_sector_energy,0.0
1124,Y15,21,reg1,Services_sector_energy,0.0
1125,Y15,22,reg1,Services_sector_energy,0.0
1126,Y15,23,reg1,Services_sector_energy,0.0
1127,Y15,24,reg1,Services_sector_energy,0.0
1128,Y16,1,reg1,Services_sector_energy,0.0
1129,Y16,2,reg1,Services_sector_energy,0.0
1130,Y16,3,reg1,Services_sector_energy,0.0
1131,Y16,4,reg1,Services_sector_energy,0.0
1132,Y16,5,reg1,Services_sector_energy,0.0
1133,Y16,6,reg1,Services_sector_energy,0.0
1134,Y16,7,reg1,Services_sector_energy,0.0
1135,Y16,8,reg1,Services_sector_energy,0.0
1136,Y16,9,reg1,Services_sector_energy,0.0
1137,Y16,10,reg1,Services_sector_energy,0.0
1138,Y16,11,reg1,Services_sector_energy,0.0
1139,Y16,12,reg1,Services_sector_energy,0.0
1140,Y16,13,reg1,Services_sector_energy,0.0
1141,Y16,14,reg1,Services_sector_energy,0.0
1142,Y16,15,reg1,Services_sector_energy,0.0
1143,Y16,16,reg1,Services_sector_energy,0.0
1144,Y16,17,reg1,Services_sector_energy,0.0
1145,Y16,18,reg1,Services_sector_energy,0.0
1146,Y16,19,reg1,Services_sector_energy,0.0
1147,Y16,20,reg1,Services_sector_energy,0.0
1148,Y16,21,reg1,Services_sector_energy,0.0
1149,Y16,22,reg1,Services_sector_energy,0.0
1150,Y16,23,reg1,Services_sector_energy,0.0
1151,Y16,24,reg1,Services_sector_energy,0.0
1152,Y17,1,reg1,Services_sector_energy,0.0
1153,Y17,2,reg1,Services_sector_energy,0.0
1154,Y17,3,reg1,Services_sector_energy,0.0
1155,Y17,4,reg1,Services_sector_energy,0.0
1156,Y17,5,reg1,Services_sector_energy,0.0
1157,Y17,6,reg1,Services_sector_energy,0.0
1158,Y17,7,reg1,Services_sector_energy,0.0
1159,Y17,8,reg1,Services_sector_energy,0.0
