,Datetime,Region,Technology,Cost,Value
12221,2042,reg1,BW_supply,investment_cost_tax,0.0
12222,2043,reg1,BW_supply,investment_cost_tax,0.0
12223,2044,reg1,BW_supply,investment_cost_tax,0.0
12224,2045,reg1,BW_supply,investment_cost_tax,0.0
12225,2046,reg1,BW_supply,investment_cost_tax,0.0
12226,2047,reg1,BW_supply,investment_cost_tax,0.0
12227,2048,reg1,BW_supply,investment_cost_tax,0.0
12228,2049,reg1,BW_supply,investment_cost_tax,0.0
12229,2050,reg1,BW_supply,investment_cost_tax,0.0
12230,2051,reg1,BW_supply,investment_cost_tax,0.0
12231,2052,reg1,BW_supply,investment_cost_tax,0.0
12232,2053,reg1,BW_supply,investment_cost_tax,0.0
12233,2054,reg1,BW_supply,investment_cost_tax,0.0
12234,2055,reg1,BW_supply,investment_cost_tax,0.0
12235,2056,reg1,BW_supply,investment_cost_tax,0.0
12236,2057,reg1,BW_supply,investment_cost_tax,0.0
12237,2058,reg1,BW_supply,investment_cost_tax,0.0
12238,2059,reg1,BW_supply,investment_cost_tax,0.0
12239,2060,reg1,BW_supply,investment_cost_tax,0.0
12240,2025,reg1,BIO_supply,investment_cost_tax,0.0
12241,2026,reg1,BIO_supply,investment_cost_tax,0.0
12242,2027,reg1,BIO_supply,investment_cost_tax,0.0
12243,2028,reg1,BIO_supply,investment_cost_tax,0.0
12244,2029,reg1,BIO_supply,investment_cost_tax,0.0
12245,2030,reg1,BIO_supply,investment_cost_tax,0.0
12246,2031,reg1,BIO_supply,investment_cost_tax,0.0
12247,2032,reg1,BIO_supply,investment_cost_tax,0.0
12248,2033,reg1,BIO_supply,investment_cost_tax,0.0
12249,2034,reg1,BIO_supply,investment_cost_tax,0.0
12250,2035,reg1,BIO_supply,investment_cost_tax,0.0
12251,2036,reg1,BIO_supply,investment_cost_tax,0.0
12252,2037,reg1,BIO_supply,investment_cost_tax,0.0
12253,2038,reg1,BIO_supply,investment_cost_tax,0.0
12254,2039,reg1,BIO_supply,investment_cost_tax,0.0
12255,2040,reg1,BIO_supply,investment_cost_tax,0.0
12256,2041,reg1,BIO_supply,investment_cost_tax,0.0
12257,2042,reg1,BIO_supply,investment_cost_tax,0.0
12258,2043,reg1,BIO_supply,investment_cost_tax,0.0
12259,2044,reg1,BIO_supply,investment_cost_tax,0.0
12260,2045,reg1,BIO_supply,investment_cost_tax,0.0
12261,2046,reg1,BIO_supply,investment_cost_tax,0.0
12262,2047,reg1,BIO_supply,investment_cost_tax,0.0
12263,2048,reg1,BIO_supply,investment_cost_tax,0.0
12264,2049,reg1,BIO_supply,investment_cost_tax,0.0
12265,2050,reg1,BIO_supply,investment_cost_tax,0.0
12266,2051,reg1,BIO_supply,investment_cost_tax,0.0
12267,2052,reg1,BIO_supply,investment_cost_tax,0.0
12268,2053,reg1,BIO_supply,investment_cost_tax,0.0
12269,2054,reg1,BIO_supply,investment_cost_tax,0.0
12270,2055,reg1,BIO_supply,investment_cost_tax,0.0
12271,2056,reg1,BIO_supply,investment_cost_tax,0.0
12272,2057,reg1,BIO_supply,investment_cost_tax,0.0
12273,2058,reg1,BIO_supply,investment_cost_tax,0.0
12274,2059,reg1,BIO_supply,investment_cost_tax,0.0
12275,2060,reg1,BIO_supply,investment_cost_tax,0.0
12276,2025,reg1,Biogas_supply,investment_cost_tax,0.0
12277,2026,reg1,Biogas_supply,investment_cost_tax,0.0
12278,2027,reg1,Biogas_supply,investment_cost_tax,0.0
12279,2028,reg1,Biogas_supply,investment_cost_tax,0.0
12280,2029,reg1,Biogas_supply,investment_cost_tax,0.0
12281,2030,reg1,Biogas_supply,investment_cost_tax,0.0
12282,2031,reg1,Biogas_supply,investment_cost_tax,0.0
12283,2032,reg1,Biogas_supply,investment_cost_tax,0.0
12284,2033,reg1,Biogas_supply,investment_cost_tax,0.0
12285,2034,reg1,Biogas_supply,investment_cost_tax,0.0
12286,2035,reg1,Biogas_supply,investment_cost_tax,0.0
12287,2036,reg1,Biogas_supply,investment_cost_tax,0.0
12288,2037,reg1,Biogas_supply,investment_cost_tax,0.0
12289,2038,reg1,Biogas_supply,investment_cost_tax,0.0
12290,2039,reg1,Biogas_supply,investment_cost_tax,0.0
12291,2040,reg1,Biogas_supply,investment_cost_tax,0.0
12292,2041,reg1,Biogas_supply,investment_cost_tax,0.0
12293,2042,reg1,Biogas_supply,investment_cost_tax,0.0
12294,2043,reg1,Biogas_supply,investment_cost_tax,0.0
12295,2044,reg1,Biogas_supply,investment_cost_tax,0.0
12296,2045,reg1,Biogas_supply,investment_cost_tax,0.0
12297,2046,reg1,Biogas_supply,investment_cost_tax,0.0
12298,2047,reg1,Biogas_supply,investment_cost_tax,0.0
12299,2048,reg1,Biogas_supply,investment_cost_tax,0.0
12300,2049,reg1,Biogas_supply,investment_cost_tax,0.0
12301,2050,reg1,Biogas_supply,investment_cost_tax,0.0
12302,2051,reg1,Biogas_supply,investment_cost_tax,0.0
12303,2052,reg1,Biogas_supply,investment_cost_tax,0.0
12304,2053,reg1,Biogas_supply,investment_cost_tax,0.0
12305,2054,reg1,Biogas_supply,investment_cost_tax,0.0
12306,2055,reg1,Biogas_supply,investment_cost_tax,0.0
12307,2056,reg1,Biogas_supply,investment_cost_tax,0.0
12308,2057,reg1,Biogas_supply,investment_cost_tax,0.0
12309,2058,reg1,Biogas_supply,investment_cost_tax,0.0
12310,2059,reg1,Biogas_supply,investment_cost_tax,0.0
12311,2060,reg1,Biogas_supply,investment_cost_tax,0.0
12312,2025,reg1,Waste_supply,investment_cost_tax,0.0
12313,2026,reg1,Waste_supply,investment_cost_tax,0.0
12314,2027,reg1,Waste_supply,investment_cost_tax,0.0
12315,2028,reg1,Waste_supply,investment_cost_tax,0.0
12316,2029,reg1,Waste_supply,investment_cost_tax,0.0
12317,2030,reg1,Waste_supply,investment_cost_tax,0.0
12318,2031,reg1,Waste_supply,investment_cost_tax,0.0
12319,2032,reg1,Waste_supply,investment_cost_tax,0.0
12320,2033,reg1,Waste_supply,investment_cost_tax,0.0
12321,2034,reg1,Waste_supply,investment_cost_tax,0.0
12322,2035,reg1,Waste_supply,investment_cost_tax,0.0
12323,2036,reg1,Waste_supply,investment_cost_tax,0.0
12324,2037,reg1,Waste_supply,investment_cost_tax,0.0
12325,2038,reg1,Waste_supply,investment_cost_tax,0.0
12326,2039,reg1,Waste_supply,investment_cost_tax,0.0
12327,2040,reg1,Waste_supply,investment_cost_tax,0.0
12328,2041,reg1,Waste_supply,investment_cost_tax,0.0
12329,2042,reg1,Waste_supply,investment_cost_tax,0.0
12330,2043,reg1,Waste_supply,investment_cost_tax,0.0
12331,2044,reg1,Waste_supply,investment_cost_tax,0.0
12332,2045,reg1,Waste_supply,investment_cost_tax,0.0
12333,2046,reg1,Waste_supply,investment_cost_tax,0.0
12334,2047,reg1,Waste_supply,investment_cost_tax,0.0
12335,2048,reg1,Waste_supply,investment_cost_tax,0.0
12336,2049,reg1,Waste_supply,investment_cost_tax,0.0
12337,2050,reg1,Waste_supply,investment_cost_tax,0.0
12338,2051,reg1,Waste_supply,investment_cost_tax,0.0
12339,2052,reg1,Waste_supply,investment_cost_tax,0.0
12340,2053,reg1,Waste_supply,investment_cost_tax,0.0
12341,2054,reg1,Waste_supply,investment_cost_tax,0.0
12342,2055,reg1,Waste_supply,investment_cost_tax,0.0
12343,2056,reg1,Waste_supply,investment_cost_tax,0.0
12344,2057,reg1,Waste_supply,investment_cost_tax,0.0
12345,2058,reg1,Waste_supply,investment_cost_tax,0.0
12346,2059,reg1,Waste_supply,investment_cost_tax,0.0
12347,2060,reg1,Waste_supply,investment_cost_tax,0.0
12348,2025,reg1,Geo_PP,investment_cost_tax,0.0
12349,2026,reg1,Geo_PP,investment_cost_tax,0.0
12350,2027,reg1,Geo_PP,investment_cost_tax,0.0
12351,2028,reg1,Geo_PP,investment_cost_tax,0.0
12352,2029,reg1,Geo_PP,investment_cost_tax,0.0
12353,2030,reg1,Geo_PP,investment_cost_tax,0.0
12354,2031,reg1,Geo_PP,investment_cost_tax,0.0
12355,2032,reg1,Geo_PP,investment_cost_tax,0.0
12356,2033,reg1,Geo_PP,investment_cost_tax,0.0
12357,2034,reg1,Geo_PP,investment_cost_tax,0.0
12358,2035,reg1,Geo_PP,investment_cost_tax,0.0
12359,2036,reg1,Geo_PP,investment_cost_tax,0.0
12360,2037,reg1,Geo_PP,investment_cost_tax,0.0
12361,2038,reg1,Geo_PP,investment_cost_tax,0.0
12362,2039,reg1,Geo_PP,investment_cost_tax,0.0
12363,2040,reg1,Geo_PP,investment_cost_tax,0.0
12364,2041,reg1,Geo_PP,investment_cost_tax,0.0
12365,2042,reg1,Geo_PP,investment_cost_tax,0.0
12366,2043,reg1,Geo_PP,investment_cost_tax,0.0
12367,2044,reg1,Geo_PP,investment_cost_tax,0.0
12368,2045,reg1,Geo_PP,investment_cost_tax,0.0
12369,2046,reg1,Geo_PP,investment_cost_tax,0.0
12370,2047,reg1,Geo_PP,investment_cost_tax,0.0
12371,2048,reg1,Geo_PP,investment_cost_tax,0.0
12372,2049,reg1,Geo_PP,investment_cost_tax,0.0
12373,2050,reg1,Geo_PP,investment_cost_tax,0.0
12374,2051,reg1,Geo_PP,investment_cost_tax,0.0
12375,2052,reg1,Geo_PP,investment_cost_tax,0.0
12376,2053,reg1,Geo_PP,investment_cost_tax,0.0
12377,2054,reg1,Geo_PP,investment_cost_tax,0.0
12378,2055,reg1,Geo_PP,investment_cost_tax,0.0
12379,2056,reg1,Geo_PP,investment_cost_tax,0.0
12380,2057,reg1,Geo_PP,investment_cost_tax,0.0
12381,2058,reg1,Geo_PP,investment_cost_tax,0.0
12382,2059,reg1,Geo_PP,investment_cost_tax,0.0
12383,2060,reg1,Geo_PP,investment_cost_tax,0.0
12384,2025,reg1,Solar_PV_PP,investment_cost_tax,0.0
12385,2026,reg1,Solar_PV_PP,investment_cost_tax,0.0
12386,2027,reg1,Solar_PV_PP,investment_cost_tax,0.0
12387,2028,reg1,Solar_PV_PP,investment_cost_tax,0.0
12388,2029,reg1,Solar_PV_PP,investment_cost_tax,0.0
12389,2030,reg1,Solar_PV_PP,investment_cost_tax,0.0
12390,2031,reg1,Solar_PV_PP,investment_cost_tax,0.0
12391,2032,reg1,Solar_PV_PP,investment_cost_tax,0.0
12392,2033,reg1,Solar_PV_PP,investment_cost_tax,0.0
12393,2034,reg1,Solar_PV_PP,investment_cost_tax,0.0
12394,2035,reg1,Solar_PV_PP,investment_cost_tax,0.0
12395,2036,reg1,Solar_PV_PP,investment_cost_tax,0.0
12396,2037,reg1,Solar_PV_PP,investment_cost_tax,0.0
12397,2038,reg1,Solar_PV_PP,investment_cost_tax,0.0
12398,2039,reg1,Solar_PV_PP,investment_cost_tax,0.0
12399,2040,reg1,Solar_PV_PP,investment_cost_tax,0.0
12400,2041,reg1,Solar_PV_PP,investment_cost_tax,0.0
12401,2042,reg1,Solar_PV_PP,investment_cost_tax,0.0
12402,2043,reg1,Solar_PV_PP,investment_cost_tax,0.0
12403,2044,reg1,Solar_PV_PP,investment_cost_tax,0.0
12404,2045,reg1,Solar_PV_PP,investment_cost_tax,0.0
12405,2046,reg1,Solar_PV_PP,investment_cost_tax,0.0
12406,2047,reg1,Solar_PV_PP,investment_cost_tax,0.0
12407,2048,reg1,Solar_PV_PP,investment_cost_tax,0.0
12408,2049,reg1,Solar_PV_PP,investment_cost_tax,0.0
12409,2050,reg1,Solar_PV_PP,investment_cost_tax,0.0
12410,2051,reg1,Solar_PV_PP,investment_cost_tax,0.0
12411,2052,reg1,Solar_PV_PP,investment_cost_tax,0.0
12412,2053,reg1,Solar_PV_PP,investment_cost_tax,0.0
12413,2054,reg1,Solar_PV_PP,investment_cost_tax,0.0
12414,2055,reg1,Solar_PV_PP,investment_cost_tax,0.0
12415,2056,reg1,Solar_PV_PP,investment_cost_tax,0.0
12416,2057,reg1,Solar_PV_PP,investment_cost_tax,0.0
12417,2058,reg1,Solar_PV_PP,investment_cost_tax,0.0
12418,2059,reg1,Solar_PV_PP,investment_cost_tax,0.0
12419,2060,reg1,Solar_PV_PP,investment_cost_tax,0.0
12420,2025,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12421,2026,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12422,2027,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12423,2028,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12424,2029,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12425,2030,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12426,2031,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12427,2032,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12428,2033,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12429,2034,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12430,2035,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12431,2036,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12432,2037,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12433,2038,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12434,2039,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12435,2040,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12436,2041,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12437,2042,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12438,2043,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12439,2044,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12440,2045,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12441,2046,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12442,2047,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12443,2048,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12444,2049,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12445,2050,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12446,2051,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12447,2052,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12448,2053,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12449,2054,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12450,2055,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12451,2056,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12452,2057,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12453,2058,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12454,2059,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12455,2060,reg1,Wind_On-Shore_PP,investment_cost_tax,0.0
12456,2025,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12457,2026,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12458,2027,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12459,2028,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12460,2029,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12461,2030,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12462,2031,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12463,2032,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12464,2033,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12465,2034,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12466,2035,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12467,2036,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12468,2037,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12469,2038,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12470,2039,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12471,2040,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12472,2041,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12473,2042,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12474,2043,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12475,2044,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12476,2045,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12477,2046,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12478,2047,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12479,2048,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12480,2049,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12481,2050,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12482,2051,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12483,2052,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12484,2053,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12485,2054,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12486,2055,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12487,2056,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12488,2057,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12489,2058,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12490,2059,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12491,2060,reg1,Wind_Off-Shore_PP,investment_cost_tax,0.0
12492,2025,reg1,Hydro_PP,investment_cost_tax,0.0
12493,2026,reg1,Hydro_PP,investment_cost_tax,0.0
12494,2027,reg1,Hydro_PP,investment_cost_tax,0.0
12495,2028,reg1,Hydro_PP,investment_cost_tax,0.0
12496,2029,reg1,Hydro_PP,investment_cost_tax,0.0
12497,2030,reg1,Hydro_PP,investment_cost_tax,0.0
12498,2031,reg1,Hydro_PP,investment_cost_tax,0.0
12499,2032,reg1,Hydro_PP,investment_cost_tax,0.0
12500,2033,reg1,Hydro_PP,investment_cost_tax,0.0
12501,2034,reg1,Hydro_PP,investment_cost_tax,0.0
12502,2035,reg1,Hydro_PP,investment_cost_tax,0.0
12503,2036,reg1,Hydro_PP,investment_cost_tax,0.0
12504,2037,reg1,Hydro_PP,investment_cost_tax,0.0
12505,2038,reg1,Hydro_PP,investment_cost_tax,0.0
12506,2039,reg1,Hydro_PP,investment_cost_tax,0.0
12507,2040,reg1,Hydro_PP,investment_cost_tax,0.0
12508,2041,reg1,Hydro_PP,investment_cost_tax,0.0
12509,2042,reg1,Hydro_PP,investment_cost_tax,0.0
12510,2043,reg1,Hydro_PP,investment_cost_tax,0.0
12511,2044,reg1,Hydro_PP,investment_cost_tax,0.0
12512,2045,reg1,Hydro_PP,investment_cost_tax,0.0
12513,2046,reg1,Hydro_PP,investment_cost_tax,0.0
12514,2047,reg1,Hydro_PP,investment_cost_tax,0.0
12515,2048,reg1,Hydro_PP,investment_cost_tax,0.0
12516,2049,reg1,Hydro_PP,investment_cost_tax,0.0
12517,2050,reg1,Hydro_PP,investment_cost_tax,0.0
12518,2051,reg1,Hydro_PP,investment_cost_tax,0.0
12519,2052,reg1,Hydro_PP,investment_cost_tax,0.0
12520,2053,reg1,Hydro_PP,investment_cost_tax,0.0
12521,2054,reg1,Hydro_PP,investment_cost_tax,0.0
12522,2055,reg1,Hydro_PP,investment_cost_tax,0.0
12523,2056,reg1,Hydro_PP,investment_cost_tax,0.0
12524,2057,reg1,Hydro_PP,investment_cost_tax,0.0
12525,2058,reg1,Hydro_PP,investment_cost_tax,0.0
12526,2059,reg1,Hydro_PP,investment_cost_tax,0.0
12527,2060,reg1,Hydro_PP,investment_cost_tax,0.0
12528,2025,reg1,UO2_supply ,investment_cost_tax,0.0
12529,2026,reg1,UO2_supply ,investment_cost_tax,0.0
12530,2027,reg1,UO2_supply ,investment_cost_tax,0.0
12531,2028,reg1,UO2_supply ,investment_cost_tax,0.0
12532,2029,reg1,UO2_supply ,investment_cost_tax,0.0
12533,2030,reg1,UO2_supply ,investment_cost_tax,0.0
12534,2031,reg1,UO2_supply ,investment_cost_tax,0.0
12535,2032,reg1,UO2_supply ,investment_cost_tax,0.0
12536,2033,reg1,UO2_supply ,investment_cost_tax,0.0
12537,2034,reg1,UO2_supply ,investment_cost_tax,0.0
12538,2035,reg1,UO2_supply ,investment_cost_tax,0.0
12539,2036,reg1,UO2_supply ,investment_cost_tax,0.0
12540,2037,reg1,UO2_supply ,investment_cost_tax,0.0
12541,2038,reg1,UO2_supply ,investment_cost_tax,0.0
12542,2039,reg1,UO2_supply ,investment_cost_tax,0.0
12543,2040,reg1,UO2_supply ,investment_cost_tax,0.0
12544,2041,reg1,UO2_supply ,investment_cost_tax,0.0
12545,2042,reg1,UO2_supply ,investment_cost_tax,0.0
12546,2043,reg1,UO2_supply ,investment_cost_tax,0.0
12547,2044,reg1,UO2_supply ,investment_cost_tax,0.0
12548,2045,reg1,UO2_supply ,investment_cost_tax,0.0
12549,2046,reg1,UO2_supply ,investment_cost_tax,0.0
12550,2047,reg1,UO2_supply ,investment_cost_tax,0.0
12551,2048,reg1,UO2_supply ,investment_cost_tax,0.0
12552,2049,reg1,UO2_supply ,investment_cost_tax,0.0
12553,2050,reg1,UO2_supply ,investment_cost_tax,0.0
12554,2051,reg1,UO2_supply ,investment_cost_tax,0.0
12555,2052,reg1,UO2_supply ,investment_cost_tax,0.0
12556,2053,reg1,UO2_supply ,investment_cost_tax,0.0
12557,2054,reg1,UO2_supply ,investment_cost_tax,0.0
12558,2055,reg1,UO2_supply ,investment_cost_tax,0.0
12559,2056,reg1,UO2_supply ,investment_cost_tax,0.0
12560,2057,reg1,UO2_supply ,investment_cost_tax,0.0
12561,2058,reg1,UO2_supply ,investment_cost_tax,0.0
12562,2059,reg1,UO2_supply ,investment_cost_tax,0.0
12563,2060,reg1,UO2_supply ,investment_cost_tax,0.0
12564,2025,reg1,Electricity_net_imports,investment_cost_tax,0.0
12565,2026,reg1,Electricity_net_imports,investment_cost_tax,0.0
12566,2027,reg1,Electricity_net_imports,investment_cost_tax,0.0
12567,2028,reg1,Electricity_net_imports,investment_cost_tax,0.0
12568,2029,reg1,Electricity_net_imports,investment_cost_tax,0.0
12569,2030,reg1,Electricity_net_imports,investment_cost_tax,0.0
12570,2031,reg1,Electricity_net_imports,investment_cost_tax,0.0
12571,2032,reg1,Electricity_net_imports,investment_cost_tax,0.0
12572,2033,reg1,Electricity_net_imports,investment_cost_tax,0.0
12573,2034,reg1,Electricity_net_imports,investment_cost_tax,0.0
12574,2035,reg1,Electricity_net_imports,investment_cost_tax,0.0
12575,2036,reg1,Electricity_net_imports,investment_cost_tax,0.0
12576,2037,reg1,Electricity_net_imports,investment_cost_tax,0.0
12577,2038,reg1,Electricity_net_imports,investment_cost_tax,0.0
12578,2039,reg1,Electricity_net_imports,investment_cost_tax,0.0
12579,2040,reg1,Electricity_net_imports,investment_cost_tax,0.0
12580,2041,reg1,Electricity_net_imports,investment_cost_tax,0.0
12581,2042,reg1,Electricity_net_imports,investment_cost_tax,0.0
12582,2043,reg1,Electricity_net_imports,investment_cost_tax,0.0
12583,2044,reg1,Electricity_net_imports,investment_cost_tax,0.0
12584,2045,reg1,Electricity_net_imports,investment_cost_tax,0.0
12585,2046,reg1,Electricity_net_imports,investment_cost_tax,0.0
12586,2047,reg1,Electricity_net_imports,investment_cost_tax,0.0
12587,2048,reg1,Electricity_net_imports,investment_cost_tax,0.0
12588,2049,reg1,Electricity_net_imports,investment_cost_tax,0.0
12589,2050,reg1,Electricity_net_imports,investment_cost_tax,0.0
12590,2051,reg1,Electricity_net_imports,investment_cost_tax,0.0
12591,2052,reg1,Electricity_net_imports,investment_cost_tax,0.0
12592,2053,reg1,Electricity_net_imports,investment_cost_tax,0.0
12593,2054,reg1,Electricity_net_imports,investment_cost_tax,0.0
12594,2055,reg1,Electricity_net_imports,investment_cost_tax,0.0
12595,2056,reg1,Electricity_net_imports,investment_cost_tax,0.0
12596,2057,reg1,Electricity_net_imports,investment_cost_tax,0.0
12597,2058,reg1,Electricity_net_imports,investment_cost_tax,0.0
12598,2059,reg1,Electricity_net_imports,investment_cost_tax,0.0
12599,2060,reg1,Electricity_net_imports,investment_cost_tax,0.0
12600,2025,reg1,Geo_HP,investment_cost_tax,0.0
12601,2026,reg1,Geo_HP,investment_cost_tax,0.0
12602,2027,reg1,Geo_HP,investment_cost_tax,0.0
12603,2028,reg1,Geo_HP,investment_cost_tax,0.0
12604,2029,reg1,Geo_HP,investment_cost_tax,0.0
12605,2030,reg1,Geo_HP,investment_cost_tax,0.0
12606,2031,reg1,Geo_HP,investment_cost_tax,0.0
12607,2032,reg1,Geo_HP,investment_cost_tax,0.0
12608,2033,reg1,Geo_HP,investment_cost_tax,0.0
12609,2034,reg1,Geo_HP,investment_cost_tax,0.0
12610,2035,reg1,Geo_HP,investment_cost_tax,0.0
12611,2036,reg1,Geo_HP,investment_cost_tax,0.0
12612,2037,reg1,Geo_HP,investment_cost_tax,0.0
12613,2038,reg1,Geo_HP,investment_cost_tax,0.0
12614,2039,reg1,Geo_HP,investment_cost_tax,0.0
12615,2040,reg1,Geo_HP,investment_cost_tax,0.0
12616,2041,reg1,Geo_HP,investment_cost_tax,0.0
12617,2042,reg1,Geo_HP,investment_cost_tax,0.0
12618,2043,reg1,Geo_HP,investment_cost_tax,0.0
12619,2044,reg1,Geo_HP,investment_cost_tax,0.0
12620,2045,reg1,Geo_HP,investment_cost_tax,0.0
12621,2046,reg1,Geo_HP,investment_cost_tax,0.0
12622,2047,reg1,Geo_HP,investment_cost_tax,0.0
12623,2048,reg1,Geo_HP,investment_cost_tax,0.0
12624,2049,reg1,Geo_HP,investment_cost_tax,0.0
12625,2050,reg1,Geo_HP,investment_cost_tax,0.0
12626,2051,reg1,Geo_HP,investment_cost_tax,0.0
12627,2052,reg1,Geo_HP,investment_cost_tax,0.0
12628,2053,reg1,Geo_HP,investment_cost_tax,0.0
12629,2054,reg1,Geo_HP,investment_cost_tax,0.0
12630,2055,reg1,Geo_HP,investment_cost_tax,0.0
12631,2056,reg1,Geo_HP,investment_cost_tax,0.0
12632,2057,reg1,Geo_HP,investment_cost_tax,0.0
12633,2058,reg1,Geo_HP,investment_cost_tax,0.0
12634,2059,reg1,Geo_HP,investment_cost_tax,0.0
12635,2060,reg1,Geo_HP,investment_cost_tax,0.0
12636,2025,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12637,2026,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12638,2027,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12639,2028,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12640,2029,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12641,2030,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12642,2031,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12643,2032,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12644,2033,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12645,2034,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12646,2035,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12647,2036,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12648,2037,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12649,2038,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12650,2039,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12651,2040,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12652,2041,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12653,2042,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12654,2043,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12655,2044,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12656,2045,reg1,Pump_hydro_ST,investment_cost_tax,0.0
12657,2046,reg1,Pump_hydro_ST,investment_cost_tax,0.0
