,Datetime,Region,Technology,Emission,Value
1020,2037,reg1,NGCC-CCS_CHP,CO2,0.0
1021,2038,reg1,NGCC-CCS_CHP,CO2,0.0
1022,2039,reg1,NGCC-CCS_CHP,CO2,0.0
1023,2040,reg1,NGCC-CCS_CHP,CO2,0.0
1024,2041,reg1,NGCC-CCS_CHP,CO2,0.0
1025,2042,reg1,NGCC-CCS_CHP,CO2,0.0
1026,2043,reg1,NGCC-CCS_CHP,CO2,0.0
1027,2044,reg1,NGCC-CCS_CHP,CO2,0.0
1028,2045,reg1,NGCC-CCS_CHP,CO2,0.0
1029,2046,reg1,NGCC-CCS_CHP,CO2,0.0
1030,2047,reg1,NGCC-CCS_CHP,CO2,0.0
1031,2048,reg1,NGCC-CCS_CHP,CO2,0.0
1032,2049,reg1,NGCC-CCS_CHP,CO2,0.0
1033,2050,reg1,NGCC-CCS_CHP,CO2,0.0
1034,2051,reg1,NGCC-CCS_CHP,CO2,0.0
1035,2052,reg1,NGCC-CCS_CHP,CO2,0.0
1036,2053,reg1,NGCC-CCS_CHP,CO2,0.0
1037,2054,reg1,NGCC-CCS_CHP,CO2,0.0
1038,2055,reg1,NGCC-CCS_CHP,CO2,0.0
1039,2056,reg1,NGCC-CCS_CHP,CO2,0.0
1040,2057,reg1,NGCC-CCS_CHP,CO2,0.0
1041,2058,reg1,NGCC-CCS_CHP,CO2,0.0
1042,2059,reg1,NGCC-CCS_CHP,CO2,0.0
1043,2060,reg1,NGCC-CCS_CHP,CO2,0.0
1044,2025,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1045,2026,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1046,2027,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1047,2028,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1048,2029,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1049,2030,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1050,2031,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1051,2032,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1052,2033,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1053,2034,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1054,2035,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1055,2036,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1056,2037,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1057,2038,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1058,2039,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1059,2040,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1060,2041,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1061,2042,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1062,2043,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1063,2044,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1064,2045,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1065,2046,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1066,2047,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1067,2048,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1068,2049,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1069,2050,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1070,2051,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1071,2052,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1072,2053,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1073,2054,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1074,2055,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1075,2056,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1076,2057,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1077,2058,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1078,2059,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1079,2060,reg1,NGCC-CCS_Power-CHP,CO2,0.0
1080,2025,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1081,2026,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1082,2027,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1083,2028,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1084,2029,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1085,2030,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1086,2031,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1087,2032,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1088,2033,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1089,2034,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1090,2035,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1091,2036,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1092,2037,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1093,2038,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1094,2039,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1095,2040,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1096,2041,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1097,2042,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1098,2043,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1099,2044,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1100,2045,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1101,2046,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1102,2047,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1103,2048,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1104,2049,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1105,2050,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1106,2051,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1107,2052,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1108,2053,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1109,2054,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1110,2055,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1111,2056,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1112,2057,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1113,2058,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1114,2059,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1115,2060,reg1,NGCC-CCS_Heat-CHP,CO2,0.0
1116,2025,reg1,NG_PP,CO2,16922286.9765215
1117,2026,reg1,NG_PP,CO2,16300947.177125616
1118,2027,reg1,NG_PP,CO2,12250206.961115837
1119,2028,reg1,NG_PP,CO2,9698803.992545405
1120,2029,reg1,NG_PP,CO2,8108058.610096805
1121,2030,reg1,NG_PP,CO2,6984122.280980932
1122,2031,reg1,NG_PP,CO2,5860927.198507997
1123,2032,reg1,NG_PP,CO2,5563854.413315912
1124,2033,reg1,NG_PP,CO2,5296935.874543231
1125,2034,reg1,NG_PP,CO2,5254721.628901262
1126,2035,reg1,NG_PP,CO2,5283898.563595808
1127,2036,reg1,NG_PP,CO2,5890200.49627604
1128,2037,reg1,NG_PP,CO2,6489682.56968522
1129,2038,reg1,NG_PP,CO2,7264490.435266284
1130,2039,reg1,NG_PP,CO2,7729135.634942138
1131,2040,reg1,NG_PP,CO2,7892920.326801961
1132,2041,reg1,NG_PP,CO2,11055418.348860804
1133,2042,reg1,NG_PP,CO2,12624769.739835069
1134,2043,reg1,NG_PP,CO2,11363050.698901132
1135,2044,reg1,NG_PP,CO2,12025305.98207109
1136,2045,reg1,NG_PP,CO2,11908222.811081495
1137,2046,reg1,NG_PP,CO2,11135649.499661256
1138,2047,reg1,NG_PP,CO2,11355270.478751633
1139,2048,reg1,NG_PP,CO2,11474761.889348201
1140,2049,reg1,NG_PP,CO2,9710242.108247682
1141,2050,reg1,NG_PP,CO2,7632320.398141847
1142,2051,reg1,NG_PP,CO2,7647983.514203649
1143,2052,reg1,NG_PP,CO2,6605093.774473958
1144,2053,reg1,NG_PP,CO2,5028539.631838216
1145,2054,reg1,NG_PP,CO2,2619000.4840216925
1146,2055,reg1,NG_PP,CO2,1258573.0143958458
1147,2056,reg1,NG_PP,CO2,2077696.404553527
1148,2057,reg1,NG_PP,CO2,2400614.4312168052
1149,2058,reg1,NG_PP,CO2,4678590.971098716
1150,2059,reg1,NG_PP,CO2,7135549.778977723
1151,2060,reg1,NG_PP,CO2,9605655.230706919
1152,2025,reg1,NG_PP_CCS,CO2,0.0
1153,2026,reg1,NG_PP_CCS,CO2,0.0
1154,2027,reg1,NG_PP_CCS,CO2,0.0
1155,2028,reg1,NG_PP_CCS,CO2,0.0
1156,2029,reg1,NG_PP_CCS,CO2,0.0
1157,2030,reg1,NG_PP_CCS,CO2,0.0
1158,2031,reg1,NG_PP_CCS,CO2,0.0
1159,2032,reg1,NG_PP_CCS,CO2,0.0
1160,2033,reg1,NG_PP_CCS,CO2,0.0
1161,2034,reg1,NG_PP_CCS,CO2,0.0
1162,2035,reg1,NG_PP_CCS,CO2,0.0
1163,2036,reg1,NG_PP_CCS,CO2,0.0
1164,2037,reg1,NG_PP_CCS,CO2,0.0
1165,2038,reg1,NG_PP_CCS,CO2,0.0
1166,2039,reg1,NG_PP_CCS,CO2,0.0
1167,2040,reg1,NG_PP_CCS,CO2,0.0
1168,2041,reg1,NG_PP_CCS,CO2,0.0
1169,2042,reg1,NG_PP_CCS,CO2,0.0
1170,2043,reg1,NG_PP_CCS,CO2,0.0
1171,2044,reg1,NG_PP_CCS,CO2,0.0
1172,2045,reg1,NG_PP_CCS,CO2,0.0
1173,2046,reg1,NG_PP_CCS,CO2,0.0
1174,2047,reg1,NG_PP_CCS,CO2,0.0
1175,2048,reg1,NG_PP_CCS,CO2,0.0
1176,2049,reg1,NG_PP_CCS,CO2,0.0
1177,2050,reg1,NG_PP_CCS,CO2,0.0
1178,2051,reg1,NG_PP_CCS,CO2,0.0
1179,2052,reg1,NG_PP_CCS,CO2,0.0
1180,2053,reg1,NG_PP_CCS,CO2,0.0
1181,2054,reg1,NG_PP_CCS,CO2,0.0
1182,2055,reg1,NG_PP_CCS,CO2,0.0
1183,2056,reg1,NG_PP_CCS,CO2,0.0
1184,2057,reg1,NG_PP_CCS,CO2,0.0
1185,2058,reg1,NG_PP_CCS,CO2,0.0
1186,2059,reg1,NG_PP_CCS,CO2,0.0
1187,2060,reg1,NG_PP_CCS,CO2,0.0
1188,2025,reg1,Electrolysis_HTSE,CO2,0.0
1189,2026,reg1,Electrolysis_HTSE,CO2,0.0
1190,2027,reg1,Electrolysis_HTSE,CO2,0.0
1191,2028,reg1,Electrolysis_HTSE,CO2,0.0
1192,2029,reg1,Electrolysis_HTSE,CO2,0.0
1193,2030,reg1,Electrolysis_HTSE,CO2,0.0
1194,2031,reg1,Electrolysis_HTSE,CO2,0.0
1195,2032,reg1,Electrolysis_HTSE,CO2,0.0
1196,2033,reg1,Electrolysis_HTSE,CO2,0.0
1197,2034,reg1,Electrolysis_HTSE,CO2,0.0
1198,2035,reg1,Electrolysis_HTSE,CO2,0.0
1199,2036,reg1,Electrolysis_HTSE,CO2,0.0
1200,2037,reg1,Electrolysis_HTSE,CO2,0.0
1201,2038,reg1,Electrolysis_HTSE,CO2,0.0
1202,2039,reg1,Electrolysis_HTSE,CO2,0.0
1203,2040,reg1,Electrolysis_HTSE,CO2,0.0
1204,2041,reg1,Electrolysis_HTSE,CO2,0.0
1205,2042,reg1,Electrolysis_HTSE,CO2,0.0
1206,2043,reg1,Electrolysis_HTSE,CO2,0.0
1207,2044,reg1,Electrolysis_HTSE,CO2,0.0
1208,2045,reg1,Electrolysis_HTSE,CO2,0.0
1209,2046,reg1,Electrolysis_HTSE,CO2,0.0
1210,2047,reg1,Electrolysis_HTSE,CO2,0.0
1211,2048,reg1,Electrolysis_HTSE,CO2,0.0
1212,2049,reg1,Electrolysis_HTSE,CO2,0.0
1213,2050,reg1,Electrolysis_HTSE,CO2,0.0
1214,2051,reg1,Electrolysis_HTSE,CO2,0.0
1215,2052,reg1,Electrolysis_HTSE,CO2,0.0
1216,2053,reg1,Electrolysis_HTSE,CO2,0.0
1217,2054,reg1,Electrolysis_HTSE,CO2,0.0
1218,2055,reg1,Electrolysis_HTSE,CO2,0.0
1219,2056,reg1,Electrolysis_HTSE,CO2,0.0
1220,2057,reg1,Electrolysis_HTSE,CO2,0.0
1221,2058,reg1,Electrolysis_HTSE,CO2,0.0
1222,2059,reg1,Electrolysis_HTSE,CO2,0.0
1223,2060,reg1,Electrolysis_HTSE,CO2,0.0
1224,2025,reg1,NG_CHP_P,CO2,38065709.53073921
1225,2026,reg1,NG_CHP_P,CO2,39724486.483546324
1226,2027,reg1,NG_CHP_P,CO2,41306632.195977114
1227,2028,reg1,NG_CHP_P,CO2,42065210.67340333
1228,2029,reg1,NG_CHP_P,CO2,40507240.78020554
1229,2030,reg1,NG_CHP_P,CO2,38949270.88700774
1230,2031,reg1,NG_CHP_P,CO2,37391300.99380993
1231,2032,reg1,NG_CHP_P,CO2,34619884.89185861
1232,2033,reg1,NG_CHP_P,CO2,32033660.181113772
1233,2034,reg1,NG_CHP_P,CO2,29556499.429234166
1234,2035,reg1,NG_CHP_P,CO2,27536309.134383906
1235,2036,reg1,NG_CHP_P,CO2,26138038.608825058
1236,2037,reg1,NG_CHP_P,CO2,25184726.299948756
1237,2038,reg1,NG_CHP_P,CO2,23824578.44754347
1238,2039,reg1,NG_CHP_P,CO2,22179093.858789027
1239,2040,reg1,NG_CHP_P,CO2,20780312.047403496
1240,2041,reg1,NG_CHP_P,CO2,19312355.99224698
1241,2042,reg1,NG_CHP_P,CO2,19306441.77035932
1242,2043,reg1,NG_CHP_P,CO2,20051310.04511001
1243,2044,reg1,NG_CHP_P,CO2,18955910.887291767
1244,2045,reg1,NG_CHP_P,CO2,18499308.903596293
1245,2046,reg1,NG_CHP_P,CO2,18441223.321248762
1246,2047,reg1,NG_CHP_P,CO2,18323505.468503576
1247,2048,reg1,NG_CHP_P,CO2,17918549.95971244
1248,2049,reg1,NG_CHP_P,CO2,18100104.346811276
1249,2050,reg1,NG_CHP_P,CO2,18346619.129129004
1250,2051,reg1,NG_CHP_P,CO2,18365487.962191977
1251,2052,reg1,NG_CHP_P,CO2,19842249.84146215
1252,2053,reg1,NG_CHP_P,CO2,22589414.492406122
1253,2054,reg1,NG_CHP_P,CO2,25633117.900362577
1254,2055,reg1,NG_CHP_P,CO2,28021580.798532907
1255,2056,reg1,NG_CHP_P,CO2,28498836.2814254
1256,2057,reg1,NG_CHP_P,CO2,30203552.568458393
1257,2058,reg1,NG_CHP_P,CO2,30652016.725418728
1258,2059,reg1,NG_CHP_P,CO2,31095984.645210084
1259,2060,reg1,NG_CHP_P,CO2,31602680.707191333
1260,2025,reg1,BIO_CHP_P,CO2,0.0
1261,2026,reg1,BIO_CHP_P,CO2,0.0
1262,2027,reg1,BIO_CHP_P,CO2,0.0
1263,2028,reg1,BIO_CHP_P,CO2,0.0
1264,2029,reg1,BIO_CHP_P,CO2,0.0
1265,2030,reg1,BIO_CHP_P,CO2,0.0
1266,2031,reg1,BIO_CHP_P,CO2,0.0
1267,2032,reg1,BIO_CHP_P,CO2,0.0
1268,2033,reg1,BIO_CHP_P,CO2,0.0
1269,2034,reg1,BIO_CHP_P,CO2,0.0
1270,2035,reg1,BIO_CHP_P,CO2,0.0
1271,2036,reg1,BIO_CHP_P,CO2,0.0
1272,2037,reg1,BIO_CHP_P,CO2,0.0
1273,2038,reg1,BIO_CHP_P,CO2,0.0
1274,2039,reg1,BIO_CHP_P,CO2,0.0
1275,2040,reg1,BIO_CHP_P,CO2,0.0
1276,2041,reg1,BIO_CHP_P,CO2,0.0
1277,2042,reg1,BIO_CHP_P,CO2,0.0
1278,2043,reg1,BIO_CHP_P,CO2,0.0
1279,2044,reg1,BIO_CHP_P,CO2,0.0
1280,2045,reg1,BIO_CHP_P,CO2,0.0
1281,2046,reg1,BIO_CHP_P,CO2,0.0
1282,2047,reg1,BIO_CHP_P,CO2,0.0
1283,2048,reg1,BIO_CHP_P,CO2,0.0
1284,2049,reg1,BIO_CHP_P,CO2,0.0
1285,2050,reg1,BIO_CHP_P,CO2,0.0
1286,2051,reg1,BIO_CHP_P,CO2,0.0
1287,2052,reg1,BIO_CHP_P,CO2,0.0
1288,2053,reg1,BIO_CHP_P,CO2,0.0
1289,2054,reg1,BIO_CHP_P,CO2,0.0
1290,2055,reg1,BIO_CHP_P,CO2,0.0
1291,2056,reg1,BIO_CHP_P,CO2,0.0
1292,2057,reg1,BIO_CHP_P,CO2,0.0
1293,2058,reg1,BIO_CHP_P,CO2,0.0
1294,2059,reg1,BIO_CHP_P,CO2,0.0
1295,2060,reg1,BIO_CHP_P,CO2,0.0
1296,2025,reg1,Biogas_CHP_P,CO2,0.0
1297,2026,reg1,Biogas_CHP_P,CO2,0.0
1298,2027,reg1,Biogas_CHP_P,CO2,0.0
1299,2028,reg1,Biogas_CHP_P,CO2,0.0
1300,2029,reg1,Biogas_CHP_P,CO2,0.0
1301,2030,reg1,Biogas_CHP_P,CO2,0.0
1302,2031,reg1,Biogas_CHP_P,CO2,0.0
1303,2032,reg1,Biogas_CHP_P,CO2,0.0
1304,2033,reg1,Biogas_CHP_P,CO2,0.0
1305,2034,reg1,Biogas_CHP_P,CO2,0.0
1306,2035,reg1,Biogas_CHP_P,CO2,0.0
1307,2036,reg1,Biogas_CHP_P,CO2,0.0
1308,2037,reg1,Biogas_CHP_P,CO2,0.0
1309,2038,reg1,Biogas_CHP_P,CO2,0.0
1310,2039,reg1,Biogas_CHP_P,CO2,0.0
1311,2040,reg1,Biogas_CHP_P,CO2,0.0
1312,2041,reg1,Biogas_CHP_P,CO2,0.0
1313,2042,reg1,Biogas_CHP_P,CO2,0.0
1314,2043,reg1,Biogas_CHP_P,CO2,0.0
1315,2044,reg1,Biogas_CHP_P,CO2,0.0
1316,2045,reg1,Biogas_CHP_P,CO2,0.0
1317,2046,reg1,Biogas_CHP_P,CO2,0.0
1318,2047,reg1,Biogas_CHP_P,CO2,0.0
1319,2048,reg1,Biogas_CHP_P,CO2,0.0
1320,2049,reg1,Biogas_CHP_P,CO2,0.0
1321,2050,reg1,Biogas_CHP_P,CO2,0.0
1322,2051,reg1,Biogas_CHP_P,CO2,0.0
1323,2052,reg1,Biogas_CHP_P,CO2,0.0
1324,2053,reg1,Biogas_CHP_P,CO2,0.0
1325,2054,reg1,Biogas_CHP_P,CO2,0.0
1326,2055,reg1,Biogas_CHP_P,CO2,0.0
1327,2056,reg1,Biogas_CHP_P,CO2,0.0
1328,2057,reg1,Biogas_CHP_P,CO2,0.0
1329,2058,reg1,Biogas_CHP_P,CO2,0.0
1330,2059,reg1,Biogas_CHP_P,CO2,0.0
1331,2060,reg1,Biogas_CHP_P,CO2,0.0
1332,2025,reg1,WtE_CHP_P,CO2,0.0
1333,2026,reg1,WtE_CHP_P,CO2,0.0
1334,2027,reg1,WtE_CHP_P,CO2,0.0
1335,2028,reg1,WtE_CHP_P,CO2,0.0
1336,2029,reg1,WtE_CHP_P,CO2,0.0
1337,2030,reg1,WtE_CHP_P,CO2,255334.5002417966
1338,2031,reg1,WtE_CHP_P,CO2,510669.0004835932
1339,2032,reg1,WtE_CHP_P,CO2,766003.5007253896
1340,2033,reg1,WtE_CHP_P,CO2,1021338.000967186
1341,2034,reg1,WtE_CHP_P,CO2,1276672.5012089827
1342,2035,reg1,WtE_CHP_P,CO2,1532007.001450778
1343,2036,reg1,WtE_CHP_P,CO2,1787341.501692575
1344,2037,reg1,WtE_CHP_P,CO2,2042676.0019343693
1345,2038,reg1,WtE_CHP_P,CO2,2298010.502176167
1346,2039,reg1,WtE_CHP_P,CO2,2553345.002417964
1347,2040,reg1,WtE_CHP_P,CO2,2808679.5026597623
1348,2041,reg1,WtE_CHP_P,CO2,2808679.502659763
1349,2042,reg1,WtE_CHP_P,CO2,2808679.5026597623
1350,2043,reg1,WtE_CHP_P,CO2,2808679.5026597623
1351,2044,reg1,WtE_CHP_P,CO2,2808679.502659763
1352,2045,reg1,WtE_CHP_P,CO2,2808679.502659763
1353,2046,reg1,WtE_CHP_P,CO2,2808679.5026597637
1354,2047,reg1,WtE_CHP_P,CO2,2808679.5026597623
1355,2048,reg1,WtE_CHP_P,CO2,2808679.5026597623
1356,2049,reg1,WtE_CHP_P,CO2,2808679.502659763
1357,2050,reg1,WtE_CHP_P,CO2,2808679.502659763
1358,2051,reg1,WtE_CHP_P,CO2,2808679.502659763
1359,2052,reg1,WtE_CHP_P,CO2,2808679.502659763
1360,2053,reg1,WtE_CHP_P,CO2,2808679.5026597613
1361,2054,reg1,WtE_CHP_P,CO2,2808679.5026597623
1362,2055,reg1,WtE_CHP_P,CO2,2808679.502659763
1363,2056,reg1,WtE_CHP_P,CO2,2808679.502659763
1364,2057,reg1,WtE_CHP_P,CO2,2808679.502659763
1365,2058,reg1,WtE_CHP_P,CO2,2808679.5026597623
1366,2059,reg1,WtE_CHP_P,CO2,2808679.502659763
1367,2060,reg1,WtE_CHP_P,CO2,2553345.0024179653
1368,2025,reg1,WtE-CCS_CHP_P,CO2,0.0
1369,2026,reg1,WtE-CCS_CHP_P,CO2,0.0
1370,2027,reg1,WtE-CCS_CHP_P,CO2,0.0
1371,2028,reg1,WtE-CCS_CHP_P,CO2,0.0
1372,2029,reg1,WtE-CCS_CHP_P,CO2,0.0
1373,2030,reg1,WtE-CCS_CHP_P,CO2,25533.450024179656
1374,2031,reg1,WtE-CCS_CHP_P,CO2,25533.450024179656
1375,2032,reg1,WtE-CCS_CHP_P,CO2,25533.450024179656
1376,2033,reg1,WtE-CCS_CHP_P,CO2,25533.450024179656
1377,2034,reg1,WtE-CCS_CHP_P,CO2,25533.450024179656
1378,2035,reg1,WtE-CCS_CHP_P,CO2,25533.450024179656
1379,2036,reg1,WtE-CCS_CHP_P,CO2,25533.450024179656
1380,2037,reg1,WtE-CCS_CHP_P,CO2,25533.450024179656
1381,2038,reg1,WtE-CCS_CHP_P,CO2,25533.450024179656
1382,2039,reg1,WtE-CCS_CHP_P,CO2,25533.450024179656
1383,2040,reg1,WtE-CCS_CHP_P,CO2,18281.58137477648
1384,2041,reg1,WtE-CCS_CHP_P,CO2,18281.581374776546
1385,2042,reg1,WtE-CCS_CHP_P,CO2,18281.58137477653
1386,2043,reg1,WtE-CCS_CHP_P,CO2,18281.58137477653
1387,2044,reg1,WtE-CCS_CHP_P,CO2,18281.58137477672
1388,2045,reg1,WtE-CCS_CHP_P,CO2,18281.581374776684
1389,2046,reg1,WtE-CCS_CHP_P,CO2,18281.581374776535
1390,2047,reg1,WtE-CCS_CHP_P,CO2,18281.581374776597
1391,2048,reg1,WtE-CCS_CHP_P,CO2,18281.581374776462
1392,2049,reg1,WtE-CCS_CHP_P,CO2,18281.581374776626
1393,2050,reg1,WtE-CCS_CHP_P,CO2,18281.581374776375
1394,2051,reg1,WtE-CCS_CHP_P,CO2,18281.58137477664
1395,2052,reg1,WtE-CCS_CHP_P,CO2,18281.581374776546
1396,2053,reg1,WtE-CCS_CHP_P,CO2,18281.581374776764
1397,2054,reg1,WtE-CCS_CHP_P,CO2,18281.581374776757
1398,2055,reg1,WtE-CCS_CHP_P,CO2,18281.58137477641
1399,2056,reg1,WtE-CCS_CHP_P,CO2,18281.58137477637
1400,2057,reg1,WtE-CCS_CHP_P,CO2,18281.581374776553
1401,2058,reg1,WtE-CCS_CHP_P,CO2,18281.581374776546
1402,2059,reg1,WtE-CCS_CHP_P,CO2,18281.581374776488
1403,2060,reg1,WtE-CCS_CHP_P,CO2,25533.450024179656
1404,2025,reg1,SOFC_CHP_P,CO2,0.0
1405,2026,reg1,SOFC_CHP_P,CO2,0.0
1406,2027,reg1,SOFC_CHP_P,CO2,0.0
1407,2028,reg1,SOFC_CHP_P,CO2,0.0
1408,2029,reg1,SOFC_CHP_P,CO2,0.0
1409,2030,reg1,SOFC_CHP_P,CO2,0.0
1410,2031,reg1,SOFC_CHP_P,CO2,0.0
1411,2032,reg1,SOFC_CHP_P,CO2,0.0
1412,2033,reg1,SOFC_CHP_P,CO2,0.0
1413,2034,reg1,SOFC_CHP_P,CO2,0.0
1414,2035,reg1,SOFC_CHP_P,CO2,0.0
1415,2036,reg1,SOFC_CHP_P,CO2,0.0
1416,2037,reg1,SOFC_CHP_P,CO2,0.0
1417,2038,reg1,SOFC_CHP_P,CO2,0.0
1418,2039,reg1,SOFC_CHP_P,CO2,0.0
1419,2040,reg1,SOFC_CHP_P,CO2,0.0
1420,2041,reg1,SOFC_CHP_P,CO2,0.0
1421,2042,reg1,SOFC_CHP_P,CO2,0.0
1422,2043,reg1,SOFC_CHP_P,CO2,0.0
1423,2044,reg1,SOFC_CHP_P,CO2,0.0
1424,2045,reg1,SOFC_CHP_P,CO2,0.0
1425,2046,reg1,SOFC_CHP_P,CO2,0.0
1426,2047,reg1,SOFC_CHP_P,CO2,0.0
1427,2048,reg1,SOFC_CHP_P,CO2,0.0
1428,2049,reg1,SOFC_CHP_P,CO2,0.0
1429,2050,reg1,SOFC_CHP_P,CO2,0.0
1430,2051,reg1,SOFC_CHP_P,CO2,0.0
1431,2052,reg1,SOFC_CHP_P,CO2,0.0
1432,2053,reg1,SOFC_CHP_P,CO2,0.0
1433,2054,reg1,SOFC_CHP_P,CO2,0.0
1434,2055,reg1,SOFC_CHP_P,CO2,0.0
1435,2056,reg1,SOFC_CHP_P,CO2,0.0
1436,2057,reg1,SOFC_CHP_P,CO2,0.0
1437,2058,reg1,SOFC_CHP_P,CO2,0.0
1438,2059,reg1,SOFC_CHP_P,CO2,0.0
1439,2060,reg1,SOFC_CHP_P,CO2,0.0
1440,2025,reg1,Oil_CHP,CO2,10588710.611219047
1441,2026,reg1,Oil_CHP,CO2,10235753.590845086
1442,2027,reg1,Oil_CHP,CO2,9882796.57047111
1443,2028,reg1,Oil_CHP,CO2,9529839.550097147
1444,2029,reg1,Oil_CHP,CO2,9176882.529723173
1445,2030,reg1,Oil_CHP,CO2,8823925.509349206
1446,2031,reg1,Oil_CHP,CO2,8470968.488975232
1447,2032,reg1,Oil_CHP,CO2,8118011.468601269
1448,2033,reg1,Oil_CHP,CO2,7765054.448227299
1449,2034,reg1,Oil_CHP,CO2,7412097.427853344
1450,2035,reg1,Oil_CHP,CO2,7059140.407479367
1451,2036,reg1,Oil_CHP,CO2,6706183.387105396
1452,2037,reg1,Oil_CHP,CO2,6353226.366731427
1453,2038,reg1,Oil_CHP,CO2,6000269.346357463
1454,2039,reg1,Oil_CHP,CO2,5647312.3259834945
1455,2040,reg1,Oil_CHP,CO2,5294355.305609523
1456,2041,reg1,Oil_CHP,CO2,4941398.285235561
1457,2042,reg1,Oil_CHP,CO2,4588441.26486159
1458,2043,reg1,Oil_CHP,CO2,4235484.244487623
1459,2044,reg1,Oil_CHP,CO2,3882527.2241136506
1460,2045,reg1,Oil_CHP,CO2,3529570.2037396845
1461,2046,reg1,Oil_CHP,CO2,3176613.1833657185
1462,2047,reg1,Oil_CHP,CO2,2823656.162991746
1463,2048,reg1,Oil_CHP,CO2,2470699.142617781
1464,2049,reg1,Oil_CHP,CO2,2117742.1222438114
1465,2050,reg1,Oil_CHP,CO2,1764785.1018698423
1466,2051,reg1,Oil_CHP,CO2,1411828.081495873
1467,2052,reg1,Oil_CHP,CO2,1058871.0611219052
1468,2053,reg1,Oil_CHP,CO2,705914.0407479373
1469,2054,reg1,Oil_CHP,CO2,352957.0203739679
1470,2055,reg1,Oil_CHP,CO2,0.0
1471,2056,reg1,Oil_CHP,CO2,0.0
1472,2057,reg1,Oil_CHP,CO2,0.0
1473,2058,reg1,Oil_CHP,CO2,0.0
